TF	eRegulon_name	is_extended	TF2G_sign	R2G_sign	Gene	n_regions	max_importance_x_rho	best_triplet_rank
Thra	Thra_direct_+/+	False	+	+	Nubp2	1	0.0044532398241039	6023
Thra	Thra_direct_+/+	False	+	+	Pop7	1	0.0025955091055731	6234
Thra	Thra_direct_+/+	False	+	+	Gm42372	1	0.0014174096770257	6642
Thra	Thra_direct_+/+	False	+	+	Lsm4	1	0.0015066177302157	6669
Thra	Thra_direct_+/+	False	+	+	Pdxp	1	0.0009290041177924	6729
Thra	Thra_direct_+/+	False	+	+	R3hdm4	1	0.0020128410485875	6772
Thra	Thra_direct_+/+	False	+	+	Rpl7a	1	0.0034027322813196	6818
Thra	Thra_direct_+/+	False	+	+	Ap2s1	1	0.0036218271479096	6973
Thra	Thra_direct_+/+	False	+	+	Ccdc106	1	0.0018169095652897	7016
Thra	Thra_direct_+/+	False	+	+	Map7d1	1	0.00182511952813	7330
Thra	Thra_direct_+/+	False	+	+	Snrpg	1	0.0031568552489236	7427
Thra	Thra_direct_+/+	False	+	+	Thy1	1	0.0073506610084386	7517
Thra	Thra_direct_+/+	False	+	+	Pwwp3a	1	0.0006972074661637	7673
Thra	Thra_direct_+/+	False	+	+	Ttc9b	1	0.0027987278171473	7687
Thra	Thra_direct_+/+	False	+	+	Ranbp1	1	0.0013889273895269	7710
Thra	Thra_direct_+/+	False	+	+	Palm3	1	0.0028677857562698	7931
Thra	Thra_direct_+/+	False	+	+	Cope	1	0.0041583992139076	8060
Thra	Thra_direct_+/+	False	+	+	Vps28	1	0.0008969175368892	8066
Thra	Thra_direct_+/+	False	+	+	Ppp5c	1	0.0011851861482231	8069
Thra	Thra_direct_+/+	False	+	+	Zfp239	2	0.0041661914535016	8119
Thra	Thra_direct_+/+	False	+	+	Syt3	1	0.0002524740767926	8295
Thra	Thra_direct_+/+	False	+	+	Chst1	1	0.0324869481298714	8308
Thra	Thra_direct_+/+	False	+	+	Ckb	1	0.0068493188481458	8404
Thra	Thra_direct_+/+	False	+	+	B4galt2	1	0.0029899294351919	8434
Thra	Thra_direct_+/+	False	+	+	Rps19	1	0.0048286022147652	8450
Thra	Thra_direct_+/+	False	+	+	Knop1	1	0.0037531113967238	8723
Thra	Thra_direct_+/+	False	+	+	Bop1	1	0.0010516056791195	9062
Thra	Thra_direct_+/+	False	+	+	U2af2	1	0.0045060309252831	9653
Thra	Thra_direct_+/+	False	+	+	Bax	1	0.0007728641314269	9777
Thra	Thra_direct_+/+	False	+	+	Mrpl34	1	0.0031625155953509	9925
Thra	Thra_direct_+/+	False	+	+	Map3k10	1	0.0027376881992542	10134
Thra	Thra_direct_+/+	False	+	+	Matk	1	0.0010315107181664	10339
Thra	Thra_direct_+/+	False	+	+	Eef1a2	1	0.0059291349951359	10506
Thra	Thra_direct_+/+	False	+	+	Rnf208	1	0.0012921133642715	10516
Thra	Thra_direct_+/+	False	+	+	Nat14	1	0.00095469137436	10562
Thra	Thra_direct_+/+	False	+	+	Carmil2	1	0.00283922530369	10985
Thra	Thra_direct_+/+	False	+	+	Use1	2	0.0010683930959083	11411
Thra	Thra_direct_+/+	False	+	+	Dda1	2	0.0006511927840211	11724
Thra	Thra_direct_+/+	False	+	+	Gpc1	1	0.0063047273012437	11768
Thra	Thra_direct_+/+	False	+	+	Alkbh7	1	0.0027163657259047	12128
Thra	Thra_direct_+/+	False	+	+	Hspa9	1	0.00132054151562	12572
Thra	Thra_direct_+/+	False	+	+	Paxx	1	0.0010744921173153	12775
Thra	Thra_direct_+/+	False	+	+	Cacnb3	1	0.0012385056717543	12801
Thra	Thra_direct_+/+	False	+	+	Cyhr1	1	0.0024534933522741	13553
Thra	Thra_direct_+/+	False	+	+	Lin7b	1	0.005519366730516	13682
Thra	Thra_direct_+/+	False	+	+	Hnrnpul2	1	0.0018669840388449	14216
Thra	Thra_direct_+/+	False	+	+	Atp6v0d1	1	0.0047862149554907	14873
Thra	Thra_direct_+/+	False	+	+	Pard6a	1	0.0024048113882543	15156
Thra	Thra_direct_+/+	False	+	+	Lmtk3	1	0.0005387225752211	15970
Thra	Thra_direct_+/+	False	+	+	Med16	1	0.0031314186123448	16036
Thra	Thra_direct_+/+	False	+	+	Pak2	1	0.0006941692407746	16196
Thra	Thra_direct_+/+	False	+	+	Ssu72	1	0.000570785808508	16337
Thra	Thra_direct_+/+	False	+	+	Colgalt1	1	0.000255542906297	16541
Thrb	Thrb_direct_+/+	False	+	+	Lingo2	1	0.1140294091201558	8
Thrb	Thrb_direct_+/+	False	+	+	Timm9	1	0.0845792351031933	23
Thrb	Thrb_direct_+/+	False	+	+	Arid4a	1	0.0486525439399326	98
Thrb	Thrb_direct_+/+	False	+	+	Begain	1	0.0334405695025609	132
Thrb	Thrb_direct_+/+	False	+	+	Aak1	1	0.0190996156992125	213
Thrb	Thrb_direct_+/+	False	+	+	Pde4d	1	0.0394975149769606	268
Thrb	Thrb_direct_+/+	False	+	+	Tmem178b	1	0.0005078132818039	446
Thrb	Thrb_direct_+/+	False	+	+	Fbxw7	1	0.0127662797622577	584
Thrb	Thrb_direct_+/+	False	+	+	Pde4dip	1	0.0199217094691169	693
Thrb	Thrb_direct_+/+	False	+	+	Dact2	1	0.0031159753838675	741
Thrb	Thrb_direct_+/+	False	+	+	Aco2	1	0.0002548815936862	1057
Thrb	Thrb_direct_+/+	False	+	+	Grin1	2	0.0001387794959635	1059
Thrb	Thrb_direct_+/+	False	+	+	Camkk2	1	0.0040733875815518	1182
Thrb	Thrb_direct_+/+	False	+	+	Eml6	1	0.0024069947731145	1228
Thrb	Thrb_direct_+/+	False	+	+	Shank1	2	0.0168698165117761	1262
Thrb	Thrb_direct_+/+	False	+	+	Snrnp70	1	0.0093358435866376	1304
Thrb	Thrb_direct_+/+	False	+	+	Plekhg5	1	0.0366240888183868	1317
Thrb	Thrb_direct_+/+	False	+	+	Myrip	1	0.0062776263178729	1379
Thrb	Thrb_direct_+/+	False	+	+	Camsap2	1	0.0135864644513012	1448
Thrb	Thrb_direct_+/+	False	+	+	Dlg4	1	0.022846655524217	1457
Thrb	Thrb_direct_+/+	False	+	+	Braf	1	0.0005913874539329	1484
Thrb	Thrb_direct_+/+	False	+	+	Slc25a36	1	0.0484776012377671	1493
Thrb	Thrb_direct_+/+	False	+	+	Snx3	1	0.0053954272294956	1568
Thrb	Thrb_direct_+/+	False	+	+	Oscp1	1	0.0031296955598358	1572
Thrb	Thrb_direct_+/+	False	+	+	Smg7	1	0.0270623278427398	1643
Thrb	Thrb_direct_+/+	False	+	+	Thrap3	1	0.0010287358213638	1645
Thrb	Thrb_direct_+/+	False	+	+	Fbxo42	1	0.0012162226484853	1883
Thrb	Thrb_direct_+/+	False	+	+	Hmgxb3	1	0.0039911639585646	2006
Thrb	Thrb_direct_+/+	False	+	+	Xpo7	1	0.0219637179318544	2118
Thrb	Thrb_direct_+/+	False	+	+	Arpp21	1	0.0023463853337374	2848
Thrb	Thrb_direct_+/+	False	+	+	Trio	1	0.0182086141233329	3048
Thrb	Thrb_direct_+/+	False	+	+	Gmcl1	1	0.0128656891314252	3078
Thrb	Thrb_direct_+/+	False	+	+	Il34	1	0.0145421196956398	3138
Thrb	Thrb_direct_+/+	False	+	+	Wasf1	1	0.004940911751213	3414
Thrb	Thrb_direct_+/+	False	+	+	Gigyf2	1	0.0030571381852178	3421
Thrb	Thrb_direct_+/+	False	+	+	Cog4	1	0.0063178109862347	3459
Thrb	Thrb_direct_+/+	False	+	+	Kcnq2	1	0.0031481785719869	3470
Thrb	Thrb_direct_+/+	False	+	+	Fastk	1	0.0002190813318869	3503
Thrb	Thrb_direct_+/+	False	+	+	Rnf34	1	0.0015814295389978	3627
Thrb	Thrb_direct_+/+	False	+	+	Xpr1	1	0.0040638391835655	3715
Thrb	Thrb_direct_+/+	False	+	+	Nsd1	1	0.0010324073594787	3735
Thrb	Thrb_direct_+/+	False	+	+	Wdr95	1	0.0079603423122085	4003
Thrb	Thrb_direct_+/+	False	+	+	Prkd2	1	0.0055601700269204	4053
Thrb	Thrb_direct_+/+	False	+	+	Atp6v0b	1	0.0102673997565273	4079
Thrb	Thrb_direct_+/+	False	+	+	Mycbp2	1	0.0030638858306079	4096
Thrb	Thrb_direct_+/+	False	+	+	Szrd1	1	0.0006121479160721	4126
Thrb	Thrb_direct_+/+	False	+	+	Dnajc11	1	0.0032907629553788	4213
Thrb	Thrb_direct_+/+	False	+	+	Polg	1	0.0041877525481204	4281
Thrb	Thrb_direct_+/+	False	+	+	Sf3b3	1	0.004197291164753	4356
Thrb	Thrb_direct_+/+	False	+	+	Ncoa2	1	0.0057411725447548	4363
Thrb	Thrb_direct_+/+	False	+	+	Dmtn	1	0.0164550903954221	4411
Thrb	Thrb_direct_+/+	False	+	+	Otulinl	1	0.0195119241785066	4504
Thrb	Thrb_direct_+/+	False	+	+	Wdr66	1	0.0062309076376607	4697
Thrb	Thrb_direct_+/+	False	+	+	Abhd2	1	0.0033694870100999	4739
Thrb	Thrb_direct_+/+	False	+	+	Chst1	1	0.0324869481298714	4953
Thrb	Thrb_direct_+/+	False	+	+	Aatk	1	0.0060635482590288	5049
Thrb	Thrb_direct_+/+	False	+	+	Rgl1	1	0.0095113206200844	5117
Thrb	Thrb_direct_+/+	False	+	+	Arl15	1	0.0207839243945591	5208
Thrb	Thrb_direct_+/+	False	+	+	Rasal1	1	0.0014013431959369	5417
Thrb	Thrb_direct_+/+	False	+	+	Gns	1	0.0046526001221452	5602
Thrb	Thrb_direct_+/+	False	+	+	Cnot1	1	0.0009289127912578	5915
Thrb	Thrb_direct_+/+	False	+	+	Dnm2	1	0.0070157156346817	6351
Thrb	Thrb_direct_+/+	False	+	+	Tubgcp4	1	0.0061470933115273	6374
Thrb	Thrb_direct_+/+	False	+	+	Dtx3	1	0.002968823167499	6474
Thrb	Thrb_direct_+/+	False	+	+	Add2	1	0.0009117118905433	6634
Thrb	Thrb_direct_+/+	False	+	+	B4galt5	1	0.0007036259402646	6707
Thrb	Thrb_direct_+/+	False	+	+	Fam160b2	1	0.004516713560821	6805
Thrb	Thrb_direct_+/+	False	+	+	Cep104	1	0.0024855348234878	7326
Thrb	Thrb_direct_+/+	False	+	+	Spag9	1	0.0008278419586164	7437
Thrb	Thrb_direct_+/+	False	+	+	Gpr61	1	0.0009823183189684	7446
Thrb	Thrb_direct_+/+	False	+	+	Shfl	1	0.0066757436027533	7797
Thrb	Thrb_direct_+/+	False	+	+	Zfp523	1	0.0007584509023161	7873
Thrb	Thrb_direct_+/+	False	+	+	Sh3glb2	1	0.0089939369002017	8078
Thrb	Thrb_direct_+/+	False	+	+	Pde2a	1	0.0047179572036764	8114
Thrb	Thrb_direct_+/+	False	+	+	Miga2	1	0.0033322727466179	8197
Thrb	Thrb_direct_+/+	False	+	+	Cab39	1	0.006518314673567	8352
Thrb	Thrb_direct_+/+	False	+	+	Bicdl1	1	0.0005811597171522	8405
Thrb	Thrb_direct_+/+	False	+	+	Cacna1i	1	0.0061414841331986	8473
Thrb	Thrb_direct_+/+	False	+	+	Kifc2	1	0.0014122972313195	8484
Thrb	Thrb_direct_+/+	False	+	+	Sec22b	1	0.007939127926548	8693
Thrb	Thrb_direct_+/+	False	+	+	Ndrg4	1	0.0042256306340449	8965
Thrb	Thrb_direct_+/+	False	+	+	Morn1	1	0.0006797833280892	9065
Thrb	Thrb_direct_+/+	False	+	+	Dffb	1	0.0039262394931242	9112
Thrb	Thrb_direct_+/+	False	+	+	Plppr2	1	0.000962355868343	9173
Thrb	Thrb_direct_+/+	False	+	+	Fbxl3	1	0.0056162777793344	9276
Thrb	Thrb_direct_+/+	False	+	+	Rufy2	1	0.0015833628739055	9322
Thrb	Thrb_direct_+/+	False	+	+	Micu1	1	0.0033572895343067	9359
Thrb	Thrb_direct_+/+	False	+	+	Senp5	1	0.004582276525189	9544
Thrb	Thrb_direct_+/+	False	+	+	Faf2	1	0.0002696508521312	9559
Thrb	Thrb_direct_+/+	False	+	+	Slc9a8	1	0.0027875247687883	9753
Thrb	Thrb_direct_+/+	False	+	+	Tbc1d30	1	0.0036897929458957	9776
Thrb	Thrb_direct_+/+	False	+	+	Atg4b	1	0.0028342844054404	10012
Thrb	Thrb_direct_+/+	False	+	+	Ggcx	1	0.0043053538322337	10268
Thrb	Thrb_direct_+/+	False	+	+	Ccdc157	1	0.0030620132426294	10760
Thrb	Thrb_direct_+/+	False	+	+	Matk	2	0.0018434694008323	11071
Thrb	Thrb_direct_+/+	False	+	+	Adipor2	1	0.001474675830809	11502
Thrb	Thrb_direct_+/+	False	+	+	Psmd1	1	0.0087670639811629	11553
Thrb	Thrb_direct_+/+	False	+	+	Lrtm2	1	0.001584797517906	11726
Thrb	Thrb_direct_+/+	False	+	+	Dnajb12	1	0.0025185372248256	12099
Thrb	Thrb_direct_+/+	False	+	+	Trmt1	1	0.0003192107843303	12288
Thrb	Thrb_direct_+/+	False	+	+	Trp53bp1	1	0.0016535139910297	12694
Thrb	Thrb_direct_+/+	False	+	+	Mgat3	1	0.0010338533111834	13446
Thrb	Thrb_direct_+/+	False	+	+	Hsf1	1	0.0003539946257233	13478
Thrb	Thrb_direct_+/+	False	+	+	Ppfia3	1	0.0007804721434978	13824
Thrb	Thrb_direct_+/+	False	+	+	Gcn1	1	0.0003994848650877	13976
Ube2k	Ube2k_extended_+/+	True	+	+	Pls3	1	0.0564626519007348	1832
Ube2k	Ube2k_extended_+/+	True	+	+	Polr3gl	1	0.0044432722299726	3265
Ube2k	Ube2k_extended_+/+	True	+	+	Gpr155	1	0.0299825837796528	4483
Ube2k	Ube2k_extended_+/+	True	+	+	4930430F08Rik	1	0.0297163989565317	5479
Ube2k	Ube2k_extended_+/+	True	+	+	Rps6ka3	1	0.1167160683910979	5829
Ube2k	Ube2k_extended_+/+	True	+	+	Xrn1	1	0.0691303686026034	6143
Ube2k	Ube2k_extended_+/+	True	+	+	Zbtb37	1	0.0103930785244913	6470
Ube2k	Ube2k_extended_+/+	True	+	+	Sec23a	1	0.0434016814497813	9608
Ube2k	Ube2k_extended_+/+	True	+	+	Mapk1ip1l	1	0.0296068520250061	9917
Ube2k	Ube2k_extended_+/+	True	+	+	Ola1	1	0.0390263302664385	10200
Ube2k	Ube2k_extended_+/+	True	+	+	Mtmr1	1	0.0149862825364377	11308
Ube2k	Ube2k_extended_+/+	True	+	+	Trmt10b	1	0.0138302131632138	17219
Ube2k	Ube2k_extended_+/+	True	+	+	Drosha	1	0.0271713890917117	18358
Ube2k	Ube2k_extended_+/+	True	+	+	Ipo7	1	0.0189981232318402	18453
Ube2k	Ube2k_extended_+/+	True	+	+	Aftph	1	0.0110249795552605	18684
Ube2k	Ube2k_extended_+/+	True	+	+	0610010F05Rik	1	0.0142757952859745	20891
Ube2k	Ube2k_extended_+/+	True	+	+	Rab2b	1	0.0059025025190204	23913
Ube2k	Ube2k_extended_+/+	True	+	+	Camk2a	1	0.0334126975196776	28602
Usf2	Usf2_extended_+/+	True	+	+	Mtrf1	1	0.0155966112846663	12002
Usf2	Usf2_extended_+/+	True	+	+	Tubb4a	1	0.0069437961172752	18324
Usf2	Usf2_extended_+/+	True	+	+	Gprin1	1	0.0111606999021408	24426
Usf2	Usf2_extended_+/+	True	+	+	Dleu7	1	0.0076683406372922	25118
Usf2	Usf2_extended_+/+	True	+	+	Eif2b4	1	0.0045595226809258	25158
Usf2	Usf2_extended_+/+	True	+	+	Coq4	1	0.0084426179182377	27435
Usf2	Usf2_extended_+/+	True	+	+	Acta1	2	0.0034998584723416	27485
Usf2	Usf2_extended_+/+	True	+	+	Selenow	1	0.0034857116411775	28452
Usf2	Usf2_extended_+/+	True	+	+	Neurl4	1	0.0029273334115954	29270
Usf2	Usf2_extended_+/+	True	+	+	Vcp	1	0.0041134078534806	29775
Usf2	Usf2_extended_+/+	True	+	+	Mapk8ip1	1	0.0072872657607303	31082
Usf2	Usf2_extended_+/+	True	+	+	Ctdnep1	1	0.0027693124123618	31853
Usf2	Usf2_extended_+/+	True	+	+	Cuta	1	0.0033824684602955	32356
Usf2	Usf2_extended_+/+	True	+	+	Inafm2	1	0.0022065122243469	32390
Ybx1	Ybx1_extended_+/+	True	+	+	Prmt1	2	0.028994963297668	97
Ybx1	Ybx1_extended_+/+	True	+	+	Ptov1	2	0.0048474495446555	180
Ybx1	Ybx1_extended_+/+	True	+	+	Rps9	2	0.0519863426297137	209
Ybx1	Ybx1_extended_+/+	True	+	+	Adgrg1	1	0.0070350064003661	441
Ybx1	Ybx1_extended_+/+	True	+	+	Ybx1	1	0.0030098395236894	496
Ybx1	Ybx1_extended_+/+	True	+	+	Polr2i	2	0.0028264530550776	507
Ybx1	Ybx1_extended_+/+	True	+	+	Tbcb	2	0.0055127002558527	605
Ybx1	Ybx1_extended_+/+	True	+	+	Tsen34	2	0.0103721544697292	748
Ybx1	Ybx1_extended_+/+	True	+	+	Ndn	1	0.0696111298353017	788
Ybx1	Ybx1_extended_+/+	True	+	+	Galk1	1	0.0023190739192203	815
Ybx1	Ybx1_extended_+/+	True	+	+	Amer1	1	0.0315039495042618	1026
Ybx1	Ybx1_extended_+/+	True	+	+	Hnrnpa1	2	0.0014514417640901	1211
Ybx1	Ybx1_extended_+/+	True	+	+	Hmgcs1	2	0.0256702044176427	1288
Ybx1	Ybx1_extended_+/+	True	+	+	Med10	1	0.0173276922537475	1365
Ybx1	Ybx1_extended_+/+	True	+	+	Jpt1	1	0.0087741053326116	1451
Ybx1	Ybx1_extended_+/+	True	+	+	Ift27	1	0.0029525992811034	1550
Ybx1	Ybx1_extended_+/+	True	+	+	C1qbp	1	0.0048494442555993	1884
Ybx1	Ybx1_extended_+/+	True	+	+	H3f3b	1	0.0040171801904202	2023
Ybx1	Ybx1_extended_+/+	True	+	+	Msmo1	1	0.0058183985307242	2179
Ybx1	Ybx1_extended_+/+	True	+	+	Hsdl1	1	0.0036181176712578	2201
Ybx1	Ybx1_extended_+/+	True	+	+	Hilpda	1	0.007283107338846	2324
Ybx1	Ybx1_extended_+/+	True	+	+	Nubp2	1	0.0053126205184621	2381
Ybx1	Ybx1_extended_+/+	True	+	+	Arpc5	1	0.0125969097738916	2395
Ybx1	Ybx1_extended_+/+	True	+	+	Actg1	1	0.0136043928975483	2585
Ybx1	Ybx1_extended_+/+	True	+	+	Cct6a	2	0.0045727626633144	2747
Ybx1	Ybx1_extended_+/+	True	+	+	Sox4	1	0.0545960773340596	2784
Ybx1	Ybx1_extended_+/+	True	+	+	Nono	1	0.0035081233368682	2922
Ybx1	Ybx1_extended_+/+	True	+	+	Marcks	1	0.036526688483043	2949
Ybx1	Ybx1_extended_+/+	True	+	+	Hsbp1	1	0.0157929516756154	3072
Ybx1	Ybx1_extended_+/+	True	+	+	Mllt11	1	0.0022228509149673	3141
Ybx1	Ybx1_extended_+/+	True	+	+	Rps15	1	0.0074558593704985	3168
Ybx1	Ybx1_extended_+/+	True	+	+	Prdx1	1	0.0055940930247215	3225
Ybx1	Ybx1_extended_+/+	True	+	+	Rpl13	1	0.0090544172897798	3228
Ybx1	Ybx1_extended_+/+	True	+	+	Rpl28	2	0.0068280867175578	3396
Ybx1	Ybx1_extended_+/+	True	+	+	Ddx39b	1	0.0042659116270068	3400
Ybx1	Ybx1_extended_+/+	True	+	+	Gnb2	2	0.0030414113927296	3529
Ybx1	Ybx1_extended_+/+	True	+	+	Srm	1	0.0122319899602123	3647
Ybx1	Ybx1_extended_+/+	True	+	+	Ube2s	1	0.0044996776140133	3733
Ybx1	Ybx1_extended_+/+	True	+	+	Rab33a	1	0.016504024601436	3743
Ybx1	Ybx1_extended_+/+	True	+	+	Mif	2	0.0070327118271561	3775
Ybx1	Ybx1_extended_+/+	True	+	+	Rpl34	1	0.0076452379869353	3924
Ybx1	Ybx1_extended_+/+	True	+	+	Erg28	1	0.012428289474753	3994
Ybx1	Ybx1_extended_+/+	True	+	+	Marcksl1	1	0.0374070056463922	3996
Ybx1	Ybx1_extended_+/+	True	+	+	Dstn	1	0.0146301147668135	3998
Ybx1	Ybx1_extended_+/+	True	+	+	Aimp2	1	0.003802479627714	4234
Ybx1	Ybx1_extended_+/+	True	+	+	Stmn4	1	0.0008133569148841	4320
Ybx1	Ybx1_extended_+/+	True	+	+	Rpl4	1	0.0072222955653636	4357
Ybx1	Ybx1_extended_+/+	True	+	+	Eif5a	1	0.001293548036899	4425
Ybx1	Ybx1_extended_+/+	True	+	+	Rnf5	1	0.0024151020913047	4523
Ybx1	Ybx1_extended_+/+	True	+	+	Rpl7a	1	0.0066898499377236	4570
Ybx1	Ybx1_extended_+/+	True	+	+	Nudt2	1	0.008209083730657	4705
Ybx1	Ybx1_extended_+/+	True	+	+	Mvk	1	0.0118372376985934	4732
Ybx1	Ybx1_extended_+/+	True	+	+	Tubb3	1	0.0200289702027077	4748
Ybx1	Ybx1_extended_+/+	True	+	+	Nans	1	0.0044971945314681	4907
Ybx1	Ybx1_extended_+/+	True	+	+	Ndufb6	1	0.016108917502351	4922
Ybx1	Ybx1_extended_+/+	True	+	+	Pfdn4	1	0.0105337276692229	5251
Ybx1	Ybx1_extended_+/+	True	+	+	Mef2c	1	0.013971498179047	5307
Ybx1	Ybx1_extended_+/+	True	+	+	Rbm3	1	0.0088874751495017	5469
Ybx1	Ybx1_extended_+/+	True	+	+	Tmem158	1	0.0141577327236049	5506
Ybx1	Ybx1_extended_+/+	True	+	+	Shd	1	0.0015241586370002	5610
Ybx1	Ybx1_extended_+/+	True	+	+	Hspb3	1	0.0040344003846116	5618
Ybx1	Ybx1_extended_+/+	True	+	+	Pfdn5	1	0.0027515807871458	5626
Ybx1	Ybx1_extended_+/+	True	+	+	Jpt2	2	0.0144311073744714	5636
Ybx1	Ybx1_extended_+/+	True	+	+	Brip1	1	0.0183283361456989	5661
Ybx1	Ybx1_extended_+/+	True	+	+	Akr1a1	1	0.0022309775265087	5691
Ybx1	Ybx1_extended_+/+	True	+	+	Rpl26	1	0.0078372299453081	5795
Ybx1	Ybx1_extended_+/+	True	+	+	Eif4a1	1	0.0062276670919023	5895
Ybx1	Ybx1_extended_+/+	True	+	+	Ptma	1	0.0323376201406909	6088
Ybx1	Ybx1_extended_+/+	True	+	+	H2-D1	1	0.0187299634321098	6123
Ybx1	Ybx1_extended_+/+	True	+	+	Polr2f	1	0.0011087203705354	6125
Ybx1	Ybx1_extended_+/+	True	+	+	Gm19345	1	0.0036678984752708	6462
Ybx1	Ybx1_extended_+/+	True	+	+	Cdk5rap3	1	0.0030616773700429	6662
Ybx1	Ybx1_extended_+/+	True	+	+	Sema7a	1	0.0036615205193045	6677
Ybx1	Ybx1_extended_+/+	True	+	+	Tcp1	1	0.0060691365538616	6924
Ybx1	Ybx1_extended_+/+	True	+	+	Med22	1	0.0028499009780177	6958
Ybx1	Ybx1_extended_+/+	True	+	+	Sec61b	1	0.0068447724193194	7244
Ybx1	Ybx1_extended_+/+	True	+	+	Amn	1	0.0094028553309478	7279
Ybx1	Ybx1_extended_+/+	True	+	+	Bzw2	1	0.0032542465027049	7533
Ybx1	Ybx1_extended_+/+	True	+	+	Rpl22	1	0.0024309427664615	7673
Ybx1	Ybx1_extended_+/+	True	+	+	Ftl1	1	0.0020014480265484	7674
Ybx1	Ybx1_extended_+/+	True	+	+	Hes6	2	0.0173621278847529	7841
Ybx1	Ybx1_extended_+/+	True	+	+	Rpl27	1	0.0032029242865907	7908
Ybx1	Ybx1_extended_+/+	True	+	+	H3f3a	1	0.0139908199486943	8041
Ybx1	Ybx1_extended_+/+	True	+	+	Rps27	1	0.0032218378050883	8051
Ybx1	Ybx1_extended_+/+	True	+	+	Gsto1	1	0.0142378076787694	8253
Ybx1	Ybx1_extended_+/+	True	+	+	Mdh2	1	0.0012590152096604	8540
Ybx1	Ybx1_extended_+/+	True	+	+	Acat2	1	0.0167897291289919	8765
Ybx1	Ybx1_extended_+/+	True	+	+	Elavl3	1	0.0037277527884128	8794
Ybx1	Ybx1_extended_+/+	True	+	+	Klhl23	1	0.0046472283092213	8856
Ybx1	Ybx1_extended_+/+	True	+	+	Ncl	1	0.0049861564270983	8869
Ybx1	Ybx1_extended_+/+	True	+	+	Rps14	1	6.543603601700859e-05	8918
Ybx1	Ybx1_extended_+/+	True	+	+	Psme1	1	0.0016634779634929	8992
Ybx1	Ybx1_extended_+/+	True	+	+	Psmb4	2	0.0025263400797819	9025
Ybx1	Ybx1_extended_+/+	True	+	+	Eprs	1	0.0148406658056963	9055
Ybx1	Ybx1_extended_+/+	True	+	+	Snrpg	2	0.0032754903223421	9132
Ybx1	Ybx1_extended_+/+	True	+	+	Tuba1a	1	0.0097287748989729	9254
Ybx1	Ybx1_extended_+/+	True	+	+	Nav1	1	0.0617958692661883	9562
Ybx1	Ybx1_extended_+/+	True	+	+	Gemin7	1	0.0003202217473384	9586
Ybx1	Ybx1_extended_+/+	True	+	+	Mycl	1	0.0051795038871422	9791
Ybx1	Ybx1_extended_+/+	True	+	+	Tpt1	1	0.004781803175997	9807
Ybx1	Ybx1_extended_+/+	True	+	+	Nectin2	2	0.0030612344297288	9861
Ybx1	Ybx1_extended_+/+	True	+	+	Ninj1	1	0.0059250842613737	9982
Ybx1	Ybx1_extended_+/+	True	+	+	Rps28	1	0.0026497175052404	10212
Ybx1	Ybx1_extended_+/+	True	+	+	Oaz1	1	0.0023180734983418	10252
Ybx1	Ybx1_extended_+/+	True	+	+	Nasp	1	0.0045941516782882	10278
Ybx1	Ybx1_extended_+/+	True	+	+	Rhoa	1	0.005307211076743	10324
Ybx1	Ybx1_extended_+/+	True	+	+	Dhcr7	1	0.0068023728409494	10349
Ybx1	Ybx1_extended_+/+	True	+	+	Rps11	1	0.0032796615318433	10464
Ybx1	Ybx1_extended_+/+	True	+	+	Gatm	1	0.0116737061914504	10535
Ybx1	Ybx1_extended_+/+	True	+	+	Psmb3	1	0.0005683904360237	10734
Ybx1	Ybx1_extended_+/+	True	+	+	Sbk1	1	0.0065761549567604	10811
Ybx1	Ybx1_extended_+/+	True	+	+	Hbegf	1	0.0050718062509032	11187
Ybx1	Ybx1_extended_+/+	True	+	+	Ebi3	1	0.0015066558510192	11218
Ybx1	Ybx1_extended_+/+	True	+	+	Tmem238	2	0.0036358334969342	11371
Ybx1	Ybx1_extended_+/+	True	+	+	Bcdin3d	1	0.0051708192550534	11520
Ybx1	Ybx1_extended_+/+	True	+	+	Ubb	1	0.0054197965252355	11660
Ybx1	Ybx1_extended_+/+	True	+	+	Scd2	2	0.0038073768801822	11666
Ybx1	Ybx1_extended_+/+	True	+	+	Sfr1	1	0.0031924558133854	12030
Ybx1	Ybx1_extended_+/+	True	+	+	Hcn4	1	0.015304504737529	12451
Ybx1	Ybx1_extended_+/+	True	+	+	Eef1d	1	0.0014864423099369	12579
Ybx1	Ybx1_extended_+/+	True	+	+	Ccdc28b	1	0.0136820150381417	12861
Ybx1	Ybx1_extended_+/+	True	+	+	Scd1	2	0.004223271245192	13026
Ybx1	Ybx1_extended_+/+	True	+	+	Ctnnbip1	1	0.0025100161263193	13206
Ybx1	Ybx1_extended_+/+	True	+	+	Tmem205	1	0.0015999562959745	13319
Ybx1	Ybx1_extended_+/+	True	+	+	Rpl35	1	0.0024337893691343	13399
Ybx1	Ybx1_extended_+/+	True	+	+	Cotl1	1	0.0154294233039638	13469
Ybx1	Ybx1_extended_+/+	True	+	+	Gabarap	1	0.0038566274245697	13488
Ybx1	Ybx1_extended_+/+	True	+	+	Fkbp3	1	0.0024188323535456	13951
Ybx1	Ybx1_extended_+/+	True	+	+	Aen	1	0.0059667911310474	14093
Ybx1	Ybx1_extended_+/+	True	+	+	Gpatch4	1	0.0024699293712131	14331
Ybx1	Ybx1_extended_+/+	True	+	+	Vat1	1	0.0014812555365146	14340
